Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.2790        -6020.942    -6038.165       17.223   136.5
0.2795        -6020.878    -6038.146       17.268   136.9
0.2800        -6020.801    -6038.127       17.326   137.3
0.2805        -6020.752    -6038.108       17.356   137.6
0.2810        -6020.700    -6038.090       17.390   137.8
0.2815        -6020.641    -6038.073       17.432   138.2
0.2820        -6020.527    -6038.055       17.529   138.9
0.2825        -6020.448    -6038.037       17.590   139.4
0.2830        -6020.406    -6038.019       17.614   139.6
0.2835        -6020.245    -6038.000       17.754   140.7
0.2840        -6020.285    -6037.980       17.695   140.3
0.2845        -6020.213    -6037.961       17.747   140.7
0.2850        -6020.159    -6037.941       17.781   140.9
0.2855        -6020.141    -6037.919       17.779   140.9
0.2860        -6020.059    -6037.899       17.840   141.4
0.2865        -6020.015    -6037.876       17.861   141.6
0.2870        -6019.930    -6037.850       17.921   142.1
0.2875        -6019.883    -6037.823       17.940   142.2
0.2880        -6019.857    -6037.794       17.937   142.2
0.2885        -6019.856    -6037.765       17.908   142.0
0.2890        -6019.829    -6037.734       17.905   141.9
0.2895        -6019.796    -6037.701       17.905   141.9
0.2900        -6019.807    -6037.665       17.859   141.6
0.2905        -6019.731    -6037.628       17.896   141.9
0.2910        -6019.634    -6037.589       17.954   142.3
0.2915        -6019.638    -6037.547       17.909   142.0
0.2920        -6019.602    -6037.503       17.901   141.9
0.2925        -6019.585    -6037.458       17.873   141.7
0.2930        -6019.567    -6037.413       17.846   141.5
0.2935        -6019.501    -6037.366       17.865   141.6
0.2940        -6019.383    -6037.319       17.936   142.2
0.2945        -6019.321    -6037.274       17.953   142.3
0.2950        -6019.290    -6037.230       17.940   142.2
0.2955        -6019.326    -6037.185       17.859   141.6
0.2960        -6019.303    -6037.140       17.837   141.4
0.2965        -6019.259    -6037.095       17.836   141.4
0.2970        -6019.153    -6037.052       17.899   141.9
0.2975        -6019.068    -6037.010       17.942   142.2
0.2980        -6019.084    -6036.969       17.885   141.8
0.2985        -6019.034    -6036.929       17.895   141.8
0.2990        -6019.001    -6036.891       17.890   141.8
0.2995        -6018.903    -6036.853       17.951   142.3
0.3000        -6018.801    -6036.816       18.016   142.8
0.3005        -6018.784    -6036.781       17.996   142.7
0.3010        -6018.746    -6036.748       18.003   142.7
0.3015        -6018.758    -6036.718       17.960   142.4
0.3020        -6018.740    -6036.687       17.948   142.3
0.3025        -6018.717    -6036.658       17.941   142.2
0.3030        -6018.605    -6036.631       18.026   142.9
0.3035        -6018.513    -6036.606       18.092   143.4
0.3040        -6018.477    -6036.582       18.105   143.5
0.3045        -6018.437    -6036.560       18.123   143.7
0.3050        -6018.458    -6036.539       18.080   143.3
0.3055        -6018.410    -6036.520       18.111   143.6
0.3060        -6018.366    -6036.503       18.137   143.8
0.3065        -6018.311    -6036.489       18.178   144.1
0.3070        -6018.301    -6036.476       18.175   144.1
0.3075        -6018.188    -6036.465       18.277   144.9
0.3080        -6018.135    -6036.454       18.319   145.2
0.3085        -6018.101    -6036.442       18.341   145.4
0.3090        -6018.058    -6036.430       18.372   145.6
0.3095        -6018.022    -6036.420       18.398   145.8
0.3100        -6017.971    -6036.409       18.438   146.2
0.3105        -6017.916    -6036.399       18.482   146.5
0.3110        -6017.858    -6036.387       18.529   146.9
0.3115        -6017.747    -6036.376       18.630   147.7
0.3120        -6017.670    -6036.362       18.692   148.2
0.3125        -6017.653    -6036.346       18.693   148.2
0.3130        -6017.580    -6036.328       18.748   148.6
0.3135        -6017.598    -6036.309       18.711   148.3
0.3140        -6017.506    -6036.288       18.782   148.9
0.3145        -6017.497    -6036.266       18.769   148.8
0.3150        -6017.518    -6036.243       18.724   148.4
0.3155        -6017.480    -6036.218       18.739   148.5
0.3160        -6017.455    -6036.192       18.738   148.5
0.3165        -6017.335    -6036.164       18.830   149.3
0.3170        -6017.246    -6036.137       18.890   149.7
0.3175        -6017.271    -6036.109       18.837   149.3
0.3180        -6017.261    -6036.081       18.820   149.2
0.3185        -6017.235    -6036.054       18.819   149.2
0.3190        -6017.138    -6036.025       18.887   149.7
0.3195        -6017.105    -6035.995       18.890   149.7
0.3200        -6017.105    -6035.962       18.858   149.5
0.3205        -6017.035    -6035.929       18.895   149.8
0.3210        -6016.981    -6035.897       18.915   149.9
0.3215        -6016.916    -6035.863       18.947   150.2
0.3220        -6016.965    -6035.829       18.864   149.5
0.3225        -6016.917    -6035.796       18.878   149.6
0.3230        -6016.840    -6035.763       18.923   150.0
0.3235        -6016.768    -6035.731       18.963   150.3
0.3240        -6016.640    -6035.701       19.062   151.1
0.3245        -6016.515    -6035.673       19.158   151.9
0.3250        -6016.498    -6035.645       19.146   151.8
0.3255        -6016.470    -6035.619       19.149   151.8
0.3260        -6016.400    -6035.594       19.194   152.1
0.3265        -6016.318    -6035.570       19.252   152.6
0.3270        -6016.276    -6035.545       19.269   152.7
0.3275        -6016.220    -6035.522       19.301   153.0
0.3280        -6016.209    -6035.500       19.291   152.9
0.3285        -6016.099    -6035.480       19.381   153.6
0.3290        -6016.084    -6035.462       19.378   153.6
0.3295        -6015.994    -6035.445       19.451   154.2
0.3300        -6015.902    -6035.428       19.526   154.8
0.3305        -6015.702    -6035.412       19.710   156.2
0.3310        -6015.680    -6035.397       19.717   156.3
0.3315        -6015.645    -6035.381       19.736   156.4
0.3320        -6015.600    -6035.366       19.766   156.7
0.3325        -6015.487    -6035.353       19.865   157.5
0.3330        -6015.547    -6035.341       19.794   156.9
0.3335        -6015.602    -6035.329       19.727   156.4
0.3340        -6015.563    -6035.318       19.755   156.6
0.3345        -6015.603    -6035.307       19.704   156.2
0.3350        -6015.534    -6035.297       19.763   156.7
0.3355        -6015.454    -6035.289       19.835   157.2
0.3360        -6015.399    -6035.282       19.883   157.6
0.3365        -6015.283    -6035.277       19.994   158.5
0.3370        -6015.246    -6035.272       20.027   158.7
0.3375        -6015.146    -6035.268       20.122   159.5
0.3380        -6015.136    -6035.265       20.129   159.6
0.3385        -6015.234    -6035.262       20.028   158.8
0.3390        -6015.154    -6035.258       20.104   159.4
0.3395        -6015.137    -6035.253       20.116   159.4
0.3400        -6015.073    -6035.249       20.177   159.9
0.3405        -6015.052    -6035.245       20.194   160.1
0.3410        -6015.073    -6035.238       20.165   159.8
0.3415        -6015.055    -6035.230       20.175   159.9
0.3420        -6015.081    -6035.221       20.140   159.6
0.3425        -6015.143    -6035.210       20.067   159.1
0.3430        -6015.062    -6035.195       20.133   159.6
0.3435        -6015.054    -6035.177       20.123   159.5
0.3440        -6014.933    -6035.156       20.224   160.3
0.3445        -6014.888    -6035.132       20.244   160.5
0.3450        -6014.868    -6035.104       20.236   160.4
0.3455        -6014.836    -6035.073       20.236   160.4
0.3460        -6014.870    -6035.040       20.169   159.9
0.3465        -6014.846    -6035.005       20.158   159.8
0.3470        -6014.787    -6034.967       20.180   160.0
0.3475        -6014.785    -6034.928       20.144   159.7
0.3480        -6014.767    -6034.886       20.119   159.5
0.3485        -6014.759    -6034.843       20.084   159.2
0.3490        -6014.687    -6034.797       20.110   159.4
0.3495        -6014.688    -6034.750       20.062   159.0
0.3500        -6014.643    -6034.700       20.058   159.0
0.3505        -6014.521    -6034.650       20.129   159.6
0.3510        -6014.558    -6034.597       20.039   158.8
0.3515        -6014.593    -6034.543       19.950   158.1
0.3520        -6014.571    -6034.488       19.917   157.9
0.3525        -6014.563    -6034.431       19.868   157.5
0.3530        -6014.509    -6034.376       19.866   157.5
0.3535        -6014.541    -6034.321       19.781   156.8
0.3540        -6014.513    -6034.268       19.755   156.6
0.3545        -6014.507    -6034.216       19.709   156.2
0.3550        -6014.497    -6034.166       19.670   155.9
0.3555        -6014.486    -6034.119       19.633   155.6
0.3560        -6014.436    -6034.073       19.638   155.7
0.3565        -6014.364    -6034.028       19.664   155.9
0.3570        -6014.347    -6033.984       19.637   155.7
0.3575        -6014.344    -6033.943       19.599   155.4
0.3580        -6014.351    -6033.903       19.552   155.0
0.3585        -6014.333    -6033.863       19.530   154.8
0.3590        -6014.292    -6033.827       19.534   154.8
0.3595        -6014.348    -6033.793       19.445   154.1
0.3600        -6014.287    -6033.763       19.476   154.4
0.3605        -6014.260    -6033.735       19.475   154.4
0.3610        -6014.144    -6033.710       19.566   155.1
0.3615        -6014.148    -6033.689       19.541   154.9
0.3620        -6014.131    -6033.670       19.540   154.9
0.3625        -6014.107    -6033.655       19.548   154.9
0.3630        -6014.067    -6033.643       19.576   155.2
0.3635        -6014.018    -6033.634       19.617   155.5
0.3640        -6013.978    -6033.631       19.653   155.8
0.3645        -6013.977    -6033.629       19.652   155.8
0.3650        -6013.874    -6033.632       19.757   156.6
0.3655        -6013.852    -6033.636       19.784   156.8
0.3660        -6013.879    -6033.644       19.764   156.7
0.3665        -6013.796    -6033.655       19.858   157.4
0.3670        -6013.724    -6033.670       19.945   158.1
0.3675        -6013.686    -6033.689       20.004   158.6
0.3680        -6013.617    -6033.709       20.092   159.3
0.3685        -6013.553    -6033.729       20.176   159.9
0.3690        -6013.517    -6033.750       20.233   160.4
0.3695        -6013.470    -6033.774       20.303   160.9
0.3700        -6013.430    -6033.799       20.369   161.5
0.3705        -6013.389    -6033.825       20.436   162.0
0.3710        -6013.432    -6033.850       20.419   161.8
0.3715        -6013.429    -6033.876       20.447   162.1
0.3720        -6013.438    -6033.900       20.462   162.2
0.3725        -6013.479    -6033.922       20.443   162.0
0.3730        -6013.414    -6033.945       20.531   162.7
0.3735        -6013.369    -6033.966       20.597   163.3
0.3740        -6013.323    -6033.988       20.665   163.8
0.3745        -6013.373    -6034.009       20.636   163.6
0.3750        -6013.412    -6034.030       20.618   163.4
0.3755        -6013.385    -6034.050       20.665   163.8
0.3760        -6013.311    -6034.069       20.757   164.5
0.3765        -6013.267    -6034.086       20.819   165.0
0.3770        -6013.208    -6034.101       20.893   165.6
0.3775        -6013.253    -6034.113       20.861   165.4
0.3780        -6013.201    -6034.124       20.922   165.8
0.3785        -6013.144    -6034.133       20.989   166.4
0.3790        -6013.110    -6034.141       21.031   166.7
0.3795        -6013.109    -6034.148       21.038   166.8
0.3800        -6013.015    -6034.150       21.135   167.5
0.3805        -6013.013    -6034.149       21.136   167.5
0.3810        -6013.000    -6034.146       21.146   167.6
0.3815        -6012.916    -6034.142       21.227   168.3
0.3820        -6012.867    -6034.137       21.270   168.6
0.3825        -6012.809    -6034.129       21.320   169.0
0.3830        -6012.710    -6034.118       21.408   169.7
0.3835        -6012.654    -6034.106       21.452   170.0
0.3840        -6012.610    -6034.093       21.482   170.3
0.3845        -6012.540    -6034.077       21.537   170.7
0.3850        -6012.436    -6034.061       21.625   171.4
0.3855        -6012.398    -6034.046       21.648   171.6
0.3860        -6012.370    -6034.029       21.659   171.7
0.3865        -6012.340    -6034.012       21.672   171.8
0.3870        -6012.335    -6033.992       21.657   171.7
