Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
4.0145        -5976.058    -6013.896       37.838   300.2
4.0150        -5976.137    -6013.941       37.804   300.0
4.0155        -5976.114    -6013.987       37.872   300.5
4.0160        -5976.053    -6014.030       37.977   301.3
4.0165        -5976.089    -6014.071       37.982   301.4
4.0170        -5976.107    -6014.113       38.006   301.6
4.0175        -5976.143    -6014.155       38.012   301.6
4.0180        -5976.158    -6014.197       38.039   301.8
4.0185        -5976.210    -6014.234       38.024   301.7
4.0190        -5976.209    -6014.271       38.061   302.0
4.0195        -5976.120    -6014.307       38.186   303.0
4.0200        -5976.200    -6014.341       38.141   302.6
4.0205        -5976.201    -6014.373       38.172   302.9
4.0210        -5976.235    -6014.401       38.166   302.8
4.0215        -5976.233    -6014.427       38.194   303.1
4.0220        -5976.144    -6014.452       38.308   304.0
4.0225        -5976.082    -6014.474       38.392   304.6
4.0230        -5976.018    -6014.494       38.476   305.3
4.0235        -5976.104    -6014.512       38.408   304.8
4.0240        -5976.151    -6014.528       38.377   304.5
4.0245        -5976.218    -6014.542       38.324   304.1
4.0250        -5976.210    -6014.553       38.343   304.2
4.0255        -5976.289    -6014.562       38.273   303.7
4.0260        -5976.296    -6014.568       38.272   303.7
4.0265        -5976.276    -6014.570       38.295   303.9
4.0270        -5976.302    -6014.569       38.267   303.6
4.0275        -5976.351    -6014.564       38.213   303.2
4.0280        -5976.282    -6014.556       38.274   303.7
4.0285        -5976.311    -6014.545       38.234   303.4
4.0290        -5976.390    -6014.532       38.142   302.6
4.0295        -5976.374    -6014.515       38.141   302.6
4.0300        -5976.398    -6014.495       38.098   302.3
4.0305        -5976.438    -6014.472       38.034   301.8
4.0310        -5976.369    -6014.449       38.080   302.2
4.0315        -5976.294    -6014.425       38.131   302.6
4.0320        -5976.281    -6014.400       38.119   302.5
4.0325        -5976.329    -6014.373       38.045   301.9
4.0330        -5976.391    -6014.347       37.955   301.2
4.0335        -5976.433    -6014.319       37.887   300.6
4.0340        -5976.420    -6014.292       37.872   300.5
4.0345        -5976.418    -6014.263       37.845   300.3
4.0350        -5976.548    -6014.234       37.686   299.0
4.0355        -5976.631    -6014.204       37.573   298.1
4.0360        -5976.715    -6014.171       37.456   297.2
4.0365        -5976.610    -6014.136       37.525   297.8
4.0370        -5976.627    -6014.097       37.469   297.3
4.0375        -5976.622    -6014.055       37.433   297.0
4.0380        -5976.685    -6014.011       37.326   296.2
4.0385        -5976.736    -6013.969       37.232   295.4
4.0390        -5976.750    -6013.926       37.176   295.0
4.0395        -5976.703    -6013.884       37.181   295.0
4.0400        -5976.737    -6013.842       37.105   294.4
4.0405        -5976.855    -6013.799       36.943   293.1
4.0410        -5977.024    -6013.754       36.731   291.4
4.0415        -5976.953    -6013.712       36.759   291.7
4.0420        -5977.046    -6013.670       36.624   290.6
4.0425        -5977.051    -6013.625       36.574   290.2
4.0430        -5977.148    -6013.583       36.434   289.1
4.0435        -5977.165    -6013.542       36.377   288.6
4.0440        -5977.182    -6013.505       36.322   288.2
4.0445        -5977.140    -6013.471       36.330   288.3
4.0450        -5977.177    -6013.440       36.263   287.7
4.0455        -5977.228    -6013.414       36.186   287.1
4.0460        -5977.174    -6013.391       36.217   287.4
4.0465        -5977.233    -6013.371       36.138   286.7
4.0470        -5977.246    -6013.354       36.109   286.5
4.0475        -5977.238    -6013.341       36.103   286.5
4.0480        -5977.209    -6013.329       36.121   286.6
4.0485        -5977.270    -6013.321       36.051   286.1
4.0490        -5977.232    -6013.318       36.086   286.3
4.0495        -5977.310    -6013.317       36.007   285.7
4.0500        -5977.180    -6013.320       36.140   286.8
4.0505        -5977.231    -6013.325       36.094   286.4
4.0510        -5977.216    -6013.333       36.118   286.6
4.0515        -5977.172    -6013.343       36.171   287.0
4.0520        -5977.166    -6013.355       36.189   287.1
4.0525        -5977.159    -6013.368       36.209   287.3
4.0530        -5977.165    -6013.383       36.218   287.4
4.0535        -5977.192    -6013.401       36.209   287.3
4.0540        -5977.125    -6013.420       36.295   288.0
4.0545        -5977.143    -6013.441       36.298   288.0
4.0550        -5977.159    -6013.463       36.304   288.1
4.0555        -5977.050    -6013.484       36.434   289.1
4.0560        -5977.046    -6013.504       36.458   289.3
4.0565        -5977.040    -6013.523       36.483   289.5
4.0570        -5977.029    -6013.539       36.510   289.7
4.0575        -5977.075    -6013.553       36.478   289.4
4.0580        -5977.027    -6013.564       36.537   289.9
4.0585        -5977.015    -6013.573       36.558   290.1
4.0590        -5976.995    -6013.579       36.584   290.3
4.0595        -5976.952    -6013.584       36.632   290.7
4.0600        -5976.900    -6013.585       36.686   291.1
4.0605        -5976.955    -6013.582       36.627   290.6
4.0610        -5977.008    -6013.577       36.569   290.2
4.0615        -5976.927    -6013.570       36.643   290.8
4.0620        -5977.029    -6013.561       36.531   289.9
4.0625        -5977.069    -6013.549       36.480   289.5
4.0630        -5977.122    -6013.536       36.414   288.9
4.0635        -5977.203    -6013.521       36.318   288.2
4.0640        -5977.227    -6013.504       36.277   287.9
4.0645        -5977.232    -6013.485       36.253   287.7
4.0650        -5977.199    -6013.465       36.266   287.8
4.0655        -5977.123    -6013.445       36.323   288.2
4.0660        -5977.191    -6013.423       36.232   287.5
4.0665        -5977.173    -6013.402       36.229   287.5
4.0670        -5977.149    -6013.382       36.232   287.5
4.0675        -5977.279    -6013.365       36.085   286.3
4.0680        -5977.188    -6013.348       36.160   286.9
4.0685        -5977.344    -6013.333       35.989   285.6
4.0690        -5977.346    -6013.319       35.974   285.4
4.0695        -5977.253    -6013.305       36.052   286.1
4.0700        -5977.256    -6013.294       36.038   286.0
4.0705        -5977.177    -6013.286       36.109   286.5
4.0710        -5977.146    -6013.281       36.135   286.7
4.0715        -5977.185    -6013.278       36.093   286.4
4.0720        -5977.137    -6013.276       36.139   286.8
4.0725        -5977.034    -6013.277       36.242   287.6
4.0730        -5977.083    -6013.281       36.198   287.2
4.0735        -5977.108    -6013.288       36.180   287.1
4.0740        -5977.223    -6013.298       36.076   286.2
4.0745        -5977.231    -6013.312       36.081   286.3
4.0750        -5977.228    -6013.328       36.099   286.4
4.0755        -5977.274    -6013.347       36.073   286.2
4.0760        -5977.222    -6013.368       36.146   286.8
4.0765        -5977.203    -6013.388       36.185   287.1
4.0770        -5977.098    -6013.409       36.311   288.1
4.0775        -5977.014    -6013.433       36.419   289.0
4.0780        -5977.023    -6013.460       36.437   289.1
4.0785        -5977.013    -6013.486       36.473   289.4
4.0790        -5977.067    -6013.513       36.446   289.2
4.0795        -5977.056    -6013.539       36.482   289.5
4.0800        -5977.060    -6013.564       36.504   289.6
4.0805        -5976.995    -6013.590       36.595   290.4
4.0810        -5977.004    -6013.617       36.612   290.5
4.0815        -5977.019    -6013.644       36.625   290.6
4.0820        -5976.914    -6013.672       36.758   291.7
4.0825        -5976.929    -6013.702       36.772   291.8
4.0830        -5976.908    -6013.733       36.825   292.2
4.0835        -5976.907    -6013.766       36.859   292.5
4.0840        -5976.895    -6013.800       36.905   292.8
4.0845        -5976.770    -6013.835       37.065   294.1
4.0850        -5976.762    -6013.869       37.108   294.4
4.0855        -5976.845    -6013.905       37.060   294.1
4.0860        -5976.856    -6013.940       37.084   294.3
4.0865        -5976.881    -6013.977       37.095   294.3
4.0870        -5976.980    -6014.015       37.036   293.9
4.0875        -5976.901    -6014.057       37.155   294.8
4.0880        -5976.856    -6014.097       37.241   295.5
4.0885        -5976.909    -6014.141       37.231   295.4
4.0890        -5976.905    -6014.185       37.280   295.8
4.0895        -5976.862    -6014.228       37.366   296.5
4.0900        -5976.858    -6014.269       37.410   296.8
4.0905        -5976.747    -6014.310       37.562   298.0
4.0910        -5976.758    -6014.351       37.592   298.3
4.0915        -5976.683    -6014.392       37.709   299.2
4.0920        -5976.702    -6014.433       37.730   299.4
4.0925        -5976.659    -6014.473       37.814   300.0
4.0930        -5976.674    -6014.515       37.840   300.3
4.0935        -5976.647    -6014.555       37.908   300.8
4.0940        -5976.638    -6014.593       37.956   301.2
4.0945        -5976.612    -6014.629       38.018   301.7
4.0950        -5976.570    -6014.663       38.094   302.3
4.0955        -5976.513    -6014.693       38.180   302.9
4.0960        -5976.432    -6014.719       38.287   303.8
4.0965        -5976.445    -6014.741       38.296   303.9
4.0970        -5976.303    -6014.758       38.455   305.1
4.0975        -5976.342    -6014.768       38.426   304.9
4.0980        -5976.340    -6014.773       38.433   305.0
4.0985        -5976.365    -6014.776       38.410   304.8
4.0990        -5976.343    -6014.774       38.431   304.9
4.0995        -5976.288    -6014.767       38.480   305.3
4.1000        -5976.379    -6014.756       38.377   304.5
4.1005        -5976.410    -6014.738       38.328   304.1
4.1010        -5976.413    -6014.715       38.303   303.9
4.1015        -5976.430    -6014.688       38.258   303.6
4.1020        -5976.371    -6014.654       38.282   303.8
4.1025        -5976.352    -6014.613       38.262   303.6
4.1030        -5976.344    -6014.569       38.224   303.3
4.1035        -5976.207    -6014.521       38.313   304.0
4.1040        -5976.229    -6014.469       38.240   303.4
4.1045        -5976.269    -6014.414       38.146   302.7
4.1050        -5976.325    -6014.357       38.032   301.8
4.1055        -5976.291    -6014.297       38.006   301.6
4.1060        -5976.254    -6014.237       37.983   301.4
4.1065        -5976.336    -6014.175       37.840   300.2
4.1070        -5976.295    -6014.111       37.816   300.1
4.1075        -5976.277    -6014.043       37.766   299.7
4.1080        -5976.089    -6013.971       37.883   300.6
4.1085        -5976.175    -6013.900       37.725   299.3
4.1090        -5976.113    -6013.830       37.716   299.3
4.1095        -5976.097    -6013.762       37.665   298.9
4.1100        -5976.081    -6013.696       37.615   298.5
4.1105        -5976.152    -6013.630       37.478   297.4
4.1110        -5976.211    -6013.565       37.354   296.4
4.1115        -5976.186    -6013.504       37.318   296.1
4.1120        -5976.157    -6013.446       37.289   295.9
4.1125        -5976.224    -6013.390       37.166   294.9
4.1130        -5976.260    -6013.336       37.076   294.2
4.1135        -5976.263    -6013.285       37.022   293.8
4.1140        -5976.224    -6013.236       37.012   293.7
4.1145        -5976.336    -6013.195       36.859   292.5
4.1150        -5976.297    -6013.156       36.859   292.5
4.1155        -5976.313    -6013.121       36.809   292.1
4.1160        -5976.329    -6013.093       36.764   291.7
4.1165        -5976.304    -6013.070       36.766   291.7
4.1170        -5976.196    -6013.053       36.857   292.4
4.1175        -5976.097    -6013.044       36.946   293.2
4.1180        -5976.179    -6013.040       36.861   292.5
4.1185        -5976.102    -6013.039       36.936   293.1
4.1190        -5975.891    -6013.042       37.151   294.8
4.1195        -5975.848    -6013.048       37.199   295.2
4.1200        -5975.794    -6013.056       37.262   295.7
4.1205        -5975.927    -6013.068       37.141   294.7
4.1210        -5976.018    -6013.082       37.064   294.1
4.1215        -5976.123    -6013.100       36.977   293.4
4.1220        -5976.170    -6013.121       36.951   293.2
4.1225        -5976.245    -6013.144       36.900   292.8
4.1230        -5976.191    -6013.168       36.977   293.4
4.1235        -5976.171    -6013.195       37.024   293.8
4.1240        -5976.164    -6013.222       37.058   294.0
4.1245        -5976.133    -6013.251       37.119   294.5
4.1250        -5976.085    -6013.283       37.199   295.2
4.1255        -5976.106    -6013.318       37.211   295.3
4.1260        -5976.089    -6013.355       37.266   295.7
4.1265        -5976.032    -6013.393       37.361   296.4
4.1270        -5976.049    -6013.429       37.381   296.6
4.1275        -5976.000    -6013.469       37.469   297.3
4.1280        -5975.981    -6013.510       37.529   297.8
4.1285        -5976.031    -6013.549       37.518   297.7
4.1290        -5976.055    -6013.586       37.531   297.8
4.1295        -5975.935    -6013.621       37.685   299.0
4.1300        -5975.969    -6013.655       37.687   299.0
4.1305        -5975.955    -6013.689       37.734   299.4
4.1310        -5975.976    -6013.720       37.744   299.5
4.1315        -5976.000    -6013.749       37.750   299.5
4.1320        -5976.005    -6013.776       37.772   299.7
4.1325        -5976.078    -6013.803       37.725   299.3
4.1330        -5976.045    -6013.829       37.784   299.8
4.1335        -5975.906    -6013.855       37.949   301.1
4.1340        -5975.969    -6013.879       37.910   300.8
4.1345        -5976.022    -6013.902       37.880   300.6
4.1350        -5976.074    -6013.927       37.853   300.4
4.1355        -5976.101    -6013.953       37.851   300.3
4.1360        -5976.185    -6013.978       37.793   299.9
4.1365        -5976.199    -6014.003       37.805   300.0
4.1370        -5976.281    -6014.029       37.748   299.5
4.1375        -5976.249    -6014.052       37.803   300.0
4.1380        -5976.222    -6014.076       37.854   300.4
4.1385        -5976.267    -6014.100       37.833   300.2
4.1390        -5976.321    -6014.125       37.804   300.0
4.1395        -5976.303    -6014.149       37.846   300.3
4.1400        -5976.256    -6014.173       37.917   300.9
4.1405        -5976.207    -6014.196       37.989   301.4
4.1410        -5976.167    -6014.217       38.050   301.9
4.1415        -5976.193    -6014.234       38.041   301.8
4.1420        -5976.254    -6014.248       37.994   301.5
4.1425        -5976.347    -6014.261       37.914   300.8
4.1430        -5976.440    -6014.271       37.831   300.2
4.1435        -5976.408    -6014.280       37.872   300.5
4.1440        -5976.341    -6014.290       37.949   301.1
4.1445        -5976.242    -6014.299       38.056   302.0
4.1450        -5976.222    -6014.308       38.086   302.2
4.1455        -5976.257    -6014.315       38.058   302.0
4.1460        -5976.291    -6014.321       38.030   301.8
4.1465        -5976.248    -6014.326       38.078   302.1
4.1470        -5976.314    -6014.328       38.014   301.6
4.1475        -5976.372    -6014.329       37.957   301.2
4.1480        -5976.280    -6014.326       38.046   301.9
4.1485        -5976.240    -6014.320       38.080   302.2
4.1490        -5976.071    -6014.311       38.240   303.4
4.1495        -5976.067    -6014.296       38.229   303.3
4.1500        -5976.111    -6014.279       38.167   302.8
4.1505        -5976.139    -6014.259       38.120   302.5
4.1510        -5976.221    -6014.235       38.014   301.6
4.1515        -5976.103    -6014.209       38.105   302.4
4.1520        -5976.101    -6014.181       38.079   302.1
4.1525        -5976.163    -6014.151       37.988   301.4
4.1530        -5976.163    -6014.121       37.957   301.2
4.1535        -5976.154    -6014.090       37.936   301.0
4.1540        -5976.251    -6014.056       37.805   300.0
4.1545        -5976.230    -6014.020       37.789   299.8
4.1550        -5976.259    -6013.984       37.724   299.3
4.1555        -5976.283    -6013.947       37.664   298.9
4.1560        -5976.255    -6013.909       37.654   298.8
4.1565        -5976.284    -6013.871       37.587   298.2
4.1570        -5976.357    -6013.832       37.475   297.4
4.1575        -5976.350    -6013.793       37.443   297.1
4.1580        -5976.456    -6013.752       37.297   295.9
4.1585        -5976.387    -6013.713       37.325   296.2
4.1590        -5976.477    -6013.670       37.193   295.1
4.1595        -5976.414    -6013.624       37.210   295.3
4.1600        -5976.499    -6013.574       37.075   294.2
4.1605        -5976.407    -6013.522       37.115   294.5
4.1610        -5976.432    -6013.469       37.037   293.9
4.1615        -5976.457    -6013.415       36.958   293.3
4.1620        -5976.483    -6013.360       36.877   292.6
4.1625        -5976.458    -6013.303       36.846   292.4
4.1630        -5976.463    -6013.246       36.783   291.9
4.1635        -5976.564    -6013.186       36.622   290.6
4.1640        -5976.663    -6013.123       36.460   289.3
4.1645        -5976.789    -6013.059       36.270   287.8
4.1650        -5976.769    -6012.996       36.226   287.4
4.1655        -5976.689    -6012.931       36.242   287.6
4.1660        -5976.716    -6012.868       36.153   286.9
4.1665        -5976.634    -6012.807       36.173   287.0
4.1670        -5976.737    -6012.746       36.009   285.7
4.1675        -5976.703    -6012.683       35.980   285.5
4.1680        -5976.685    -6012.620       35.935   285.1
4.1685        -5976.730    -6012.562       35.831   284.3
4.1690        -5976.753    -6012.509       35.756   283.7
4.1695        -5976.807    -6012.460       35.653   282.9
4.1700        -5976.818    -6012.415       35.597   282.5
4.1705        -5976.841    -6012.374       35.533   281.9
4.1710        -5976.784    -6012.339       35.555   282.1
4.1715        -5976.727    -6012.307       35.580   282.3
4.1720        -5976.596    -6012.282       35.685   283.2
4.1725        -5976.628    -6012.262       35.633   282.7
4.1730        -5976.578    -6012.244       35.666   283.0
4.1735        -5976.604    -6012.231       35.626   282.7
4.1740        -5976.561    -6012.219       35.658   282.9
4.1745        -5976.535    -6012.214       35.679   283.1
4.1750        -5976.552    -6012.216       35.664   283.0
4.1755        -5976.390    -6012.221       35.831   284.3
4.1760        -5976.406    -6012.229       35.823   284.2
4.1765        -5976.436    -6012.244       35.808   284.1
4.1770        -5976.539    -6012.266       35.727   283.5
4.1775        -5976.498    -6012.293       35.795   284.0
4.1780        -5976.548    -6012.323       35.775   283.9
4.1785        -5976.552    -6012.357       35.805   284.1
4.1790        -5976.603    -6012.392       35.789   284.0
4.1795        -5976.543    -6012.427       35.884   284.7
4.1800        -5976.622    -6012.466       35.844   284.4
4.1805        -5976.593    -6012.508       35.914   285.0
4.1810        -5976.664    -6012.555       35.891   284.8
4.1815        -5976.716    -6012.605       35.889   284.8
4.1820        -5976.707    -6012.657       35.951   285.3
4.1825        -5976.771    -6012.710       35.939   285.2
4.1830        -5976.846    -6012.766       35.920   285.0
4.1835        -5976.794    -6012.822       36.027   285.9
4.1840        -5976.849    -6012.878       36.029   285.9
4.1845        -5976.966    -6012.935       35.969   285.4
4.1850        -5977.049    -6012.993       35.945   285.2
4.1855        -5977.014    -6013.049       36.035   285.9
4.1860        -5976.965    -6013.103       36.137   286.7
4.1865        -5977.009    -6013.158       36.149   286.8
4.1870        -5977.031    -6013.213       36.182   287.1
4.1875        -5977.115    -6013.267       36.152   286.9
4.1880        -5977.050    -6013.320       36.270   287.8
4.1885        -5976.958    -6013.370       36.412   288.9
4.1890        -5977.078    -6013.416       36.338   288.3
4.1895        -5977.070    -6013.459       36.389   288.7
4.1900        -5977.103    -6013.501       36.398   288.8
4.1905        -5977.022    -6013.543       36.521   289.8
4.1910        -5977.087    -6013.583       36.496   289.6
4.1915        -5977.045    -6013.621       36.575   290.2
4.1920        -5977.050    -6013.654       36.605   290.4
4.1925        -5977.083    -6013.684       36.601   290.4
4.1930        -5977.035    -6013.710       36.675   291.0
4.1935        -5976.975    -6013.733       36.758   291.7
4.1940        -5977.003    -6013.754       36.751   291.6
4.1945        -5977.038    -6013.773       36.735   291.5
4.1950        -5976.997    -6013.789       36.792   291.9
4.1955        -5976.988    -6013.804       36.816   292.1
4.1960        -5977.004    -6013.819       36.815   292.1
4.1965        -5977.019    -6013.834       36.815   292.1
4.1970        -5976.969    -6013.849       36.879   292.6
4.1975        -5976.945    -6013.865       36.920   293.0
4.1980        -5976.949    -6013.882       36.933   293.1
4.1985        -5976.879    -6013.897       37.018   293.7
4.1990        -5976.763    -6013.911       37.148   294.8
4.1995        -5976.721    -6013.924       37.203   295.2
4.2000        -5976.775    -6013.939       37.163   294.9
4.2005        -5976.807    -6013.953       37.146   294.7
4.2010        -5976.818    -6013.968       37.150   294.8
4.2015        -5976.795    -6013.982       37.187   295.1
4.2020        -5976.782    -6013.996       37.215   295.3
4.2025        -5976.831    -6014.012       37.181   295.0
4.2030        -5976.808    -6014.029       37.221   295.3
4.2035        -5976.764    -6014.047       37.283   295.8
4.2040        -5976.764    -6014.067       37.303   296.0
4.2045        -5976.823    -6014.085       37.262   295.7
4.2050        -5976.742    -6014.103       37.361   296.4
4.2055        -5976.764    -6014.121       37.357   296.4
4.2060        -5976.653    -6014.140       37.487   297.4
4.2065        -5976.622    -6014.160       37.538   297.9
4.2070        -5976.672    -6014.180       37.508   297.6
4.2075        -5976.586    -6014.202       37.616   298.5
4.2080        -5976.568    -6014.225       37.657   298.8
4.2085        -5976.506    -6014.248       37.742   299.5
4.2090        -5976.648    -6014.270       37.622   298.5
4.2095        -5976.656    -6014.288       37.632   298.6
4.2100        -5976.627    -6014.309       37.683   299.0
4.2105        -5976.674    -6014.331       37.656   298.8
4.2110        -5976.675    -6014.354       37.679   299.0
4.2115        -5976.659    -6014.379       37.721   299.3
4.2120        -5976.609    -6014.403       37.794   299.9
4.2125        -5976.646    -6014.424       37.779   299.8
4.2130        -5976.658    -6014.442       37.784   299.8
4.2135        -5976.630    -6014.459       37.830   300.2
4.2140        -5976.652    -6014.474       37.823   300.1
4.2145        -5976.627    -6014.488       37.861   300.4
4.2150        -5976.626    -6014.499       37.874   300.5
4.2155        -5976.523    -6014.509       37.986   301.4
4.2160        -5976.561    -6014.517       37.956   301.2
4.2165        -5976.534    -6014.523       37.990   301.4
4.2170        -5976.583    -6014.529       37.946   301.1
4.2175        -5976.600    -6014.530       37.930   301.0
4.2180        -5976.663    -6014.528       37.865   300.4
4.2185        -5976.553    -6014.522       37.969   301.3
4.2190        -5976.497    -6014.511       38.014   301.6
4.2195        -5976.446    -6014.498       38.052   301.9
4.2200        -5976.354    -6014.484       38.130   302.5
4.2205        -5976.257    -6014.468       38.210   303.2
4.2210        -5976.279    -6014.449       38.170   302.9
4.2215        -5976.327    -6014.428       38.101   302.3
4.2220        -5976.367    -6014.401       38.034   301.8
4.2225        -5976.323    -6014.373       38.050   301.9
4.2230        -5976.293    -6014.342       38.049   301.9
4.2235        -5976.258    -6014.307       38.049   301.9
4.2240        -5976.291    -6014.269       37.978   301.3
4.2245        -5976.257    -6014.230       37.972   301.3
4.2250        -5976.096    -6014.186       38.091   302.2
4.2255        -5976.172    -6014.140       37.968   301.3
4.2260        -5976.150    -6014.091       37.941   301.1
4.2265        -5975.976    -6014.040       38.064   302.0
4.2270        -5975.915    -6013.988       38.073   302.1
4.2275        -5975.973    -6013.935       37.962   301.2
4.2280        -5975.889    -6013.880       37.991   301.4
4.2285        -5975.920    -6013.825       37.906   300.8
4.2290        -5975.888    -6013.772       37.884   300.6
4.2295        -5975.906    -6013.722       37.816   300.1
4.2300        -5976.035    -6013.673       37.639   298.7
4.2305        -5976.036    -6013.626       37.590   298.3
4.2310        -5976.046    -6013.583       37.536   297.8
4.2315        -5975.997    -6013.540       37.542   297.9
4.2320        -5975.970    -6013.498       37.528   297.8
4.2325        -5975.953    -6013.458       37.506   297.6
4.2330        -5975.936    -6013.420       37.484   297.4
4.2335        -5975.996    -6013.386       37.389   296.7
4.2340        -5975.987    -6013.351       37.364   296.5
4.2345        -5975.868    -6013.318       37.451   297.2
4.2350        -5975.859    -6013.287       37.428   297.0
4.2355        -5975.975    -6013.261       37.286   295.8
4.2360        -5975.958    -6013.234       37.276   295.8
4.2365        -5975.992    -6013.210       37.218   295.3
4.2370        -5975.926    -6013.187       37.262   295.7
4.2375        -5975.844    -6013.165       37.321   296.1
4.2380        -5975.802    -6013.144       37.342   296.3
4.2385        -5975.853    -6013.128       37.275   295.8
4.2390        -5975.929    -6013.113       37.184   295.0
4.2395        -5975.946    -6013.099       37.153   294.8
4.2400        -5975.953    -6013.085       37.132   294.6
4.2405        -5976.074    -6013.072       36.998   293.6
4.2410        -5976.072    -6013.061       36.989   293.5
4.2415        -5976.032    -6013.049       37.017   293.7
4.2420        -5976.034    -6013.038       37.004   293.6
4.2425        -5976.041    -6013.030       36.988   293.5
4.2430        -5975.870    -6013.021       37.151   294.8
4.2435        -5975.889    -6013.011       37.122   294.6
4.2440        -5975.811    -6013.001       37.190   295.1
4.2445        -5975.856    -6012.992       37.136   294.7
4.2450        -5975.983    -6012.982       36.999   293.6
4.2455        -5975.937    -6012.976       37.039   293.9
4.2460        -5975.863    -6012.973       37.110   294.5
4.2465        -5975.875    -6012.971       37.096   294.3
4.2470        -5975.903    -6012.971       37.067   294.1
4.2475        -5975.959    -6012.971       37.012   293.7
4.2480        -5975.913    -6012.973       37.060   294.1
4.2485        -5976.059    -6012.976       36.917   292.9
4.2490        -5976.104    -6012.983       36.878   292.6
4.2495        -5976.189    -6012.992       36.802   292.0
4.2500        -5976.100    -6013.000       36.900   292.8
4.2505        -5976.089    -6013.006       36.917   292.9
4.2510        -5976.136    -6013.010       36.875   292.6
4.2515        -5976.169    -6013.016       36.847   292.4
4.2520        -5976.191    -6013.021       36.830   292.2
4.2525        -5976.186    -6013.028       36.842   292.3
4.2530        -5976.235    -6013.036       36.802   292.0
4.2535        -5976.190    -6013.047       36.857   292.4
4.2540        -5976.279    -6013.057       36.778   291.8
4.2545        -5976.292    -6013.070       36.778   291.8
4.2550        -5976.286    -6013.084       36.798   292.0
4.2555        -5976.303    -6013.097       36.793   291.9
4.2560        -5976.320    -6013.109       36.789   291.9
4.2565        -5976.313    -6013.120       36.807   292.1
4.2570        -5976.280    -6013.132       36.852   292.4
4.2575        -5976.240    -6013.143       36.903   292.8
4.2580        -5976.148    -6013.152       37.005   293.6
4.2585        -5976.204    -6013.161       36.958   293.2
4.2590        -5976.163    -6013.170       37.007   293.6
4.2595        -5976.186    -6013.177       36.991   293.5
4.2600        -5976.141    -6013.181       37.041   293.9
4.2605        -5976.191    -6013.183       36.991   293.5
4.2610        -5976.224    -6013.182       36.958   293.3
4.2615        -5976.281    -6013.180       36.899   292.8
4.2620        -5976.334    -6013.176       36.843   292.3
4.2625        -5976.452    -6013.174       36.722   291.4
4.2630        -5976.493    -6013.174       36.680   291.0
4.2635        -5976.362    -6013.173       36.811   292.1
4.2640        -5976.419    -6013.172       36.753   291.6
4.2645        -5976.445    -6013.172       36.727   291.4
4.2650        -5976.456    -6013.174       36.718   291.3
4.2655        -5976.452    -6013.177       36.725   291.4
4.2660        -5976.367    -6013.183       36.815   292.1
4.2665        -5976.332    -6013.189       36.857   292.5
4.2670        -5976.428    -6013.196       36.768   291.7
4.2675        -5976.391    -6013.204       36.812   292.1
4.2680        -5976.396    -6013.214       36.817   292.1
4.2685        -5976.491    -6013.228       36.737   291.5
4.2690        -5976.540    -6013.244       36.703   291.2
4.2695        -5976.472    -6013.261       36.790   291.9
4.2700        -5976.499    -6013.283       36.783   291.9
4.2705        -5976.521    -6013.309       36.788   291.9
4.2710        -5976.527    -6013.340       36.814   292.1
4.2715        -5976.544    -6013.375       36.831   292.2
4.2720        -5976.537    -6013.416       36.879   292.6
4.2725        -5976.514    -6013.462       36.948   293.2
4.2730        -5976.470    -6013.512       37.042   293.9
4.2735        -5976.493    -6013.566       37.073   294.2
4.2740        -5976.508    -6013.624       37.116   294.5
4.2745        -5976.542    -6013.686       37.144   294.7
4.2750        -5976.610    -6013.749       37.139   294.7
4.2755        -5976.591    -6013.813       37.222   295.3
4.2760        -5976.432    -6013.880       37.448   297.1
4.2765        -5976.387    -6013.949       37.561   298.0
4.2770        -5976.374    -6014.016       37.642   298.7
4.2775        -5976.337    -6014.083       37.747   299.5
4.2780        -5976.348    -6014.148       37.800   299.9
4.2785        -5976.329    -6014.211       37.882   300.6
4.2790        -5976.311    -6014.273       37.961   301.2
4.2795        -5976.293    -6014.335       38.042   301.9
4.2800        -5976.291    -6014.395       38.104   302.3
4.2805        -5976.351    -6014.453       38.102   302.3
4.2810        -5976.328    -6014.506       38.178   302.9
4.2815        -5976.375    -6014.554       38.179   302.9
4.2820        -5976.406    -6014.597       38.191   303.0
4.2825        -5976.444    -6014.636       38.192   303.0
4.2830        -5976.363    -6014.671       38.308   304.0
4.2835        -5976.366    -6014.700       38.335   304.2
4.2840        -5976.426    -6014.724       38.298   303.9
4.2845        -5976.495    -6014.745       38.250   303.5
4.2850        -5976.599    -6014.760       38.161   302.8
4.2855        -5976.723    -6014.771       38.047   301.9
4.2860        -5976.680    -6014.776       38.096   302.3
4.2865        -5976.742    -6014.775       38.032   301.8
4.2870        -5976.820    -6014.769       37.949   301.1
4.2875        -5976.966    -6014.758       37.791   299.9
4.2880        -5976.884    -6014.744       37.860   300.4
4.2885        -5976.964    -6014.727       37.763   299.6
4.2890        -5976.965    -6014.705       37.740   299.5
4.2895        -5976.908    -6014.681       37.773   299.7
4.2900        -5976.851    -6014.655       37.804   300.0
4.2905        -5976.835    -6014.625       37.790   299.9
4.2910        -5976.800    -6014.589       37.789   299.8
4.2915        -5976.663    -6014.552       37.889   300.6
4.2920        -5976.798    -6014.513       37.715   299.3
4.2925        -5976.855    -6014.470       37.615   298.5
4.2930        -5977.024    -6014.425       37.401   296.8
